frame,ego_.x_,ego_.y_,ego_.length_,ego_.width_,ego_.speed_,ego_.speed_x_,ego_.speed_y_,ego_.acc_,ego_.init_q_,ego_.lane_posi_,ego_.absolute_theta_,ego_.relative_theta_
12309,5902.2,-36.9685,4.394,1.808,-11.5285,-1.68192,11.8815,0.000229157,4.00996,4,0.141418,-2.86316e-06
12310,5902.17,-36.7705,4.394,1.808,-11.5285,-1.68193,11.8815,0.00022763,4.00996,4,0.141419,-2.92438e-06
12311,5902.14,-36.5725,4.394,1.808,-11.5285,-1.68195,11.8815,0.000226012,4.00996,4,0.14142,-2.85973e-06
12312,5902.11,-36.3745,4.394,1.808,-11.5285,-1.68196,11.8815,0.000226261,4.00996,4,0.141422,-2.90761e-06
12313,5902.09,-36.1764,4.394,1.808,-11.5285,-1.68198,11.8815,0.000222665,4.00996,4,0.141423,-2.82963e-06
12314,5902.06,-35.9784,4.394,1.808,-11.5285,-1.68199,11.8815,0.000222681,4.00996,4,0.141424,-2.86419e-06
12315,5902.03,-35.7804,4.394,1.808,-11.5285,-1.68201,11.8815,0.000220488,4.00996,4,0.141425,-2.77287e-06
12316,5902,-35.5824,4.394,1.808,-11.5285,-1.68202,11.8815,0.000220245,4.00996,4,0.141427,-2.79409e-06
12317,5901.97,-35.3843,4.394,1.808,-11.5285,-1.68204,11.8815,0.000217764,4.00997,4,0.141428,-2.80865e-06
12318,5901.95,-35.1863,4.394,1.808,-11.5285,-1.68205,11.8815,0.000215569,4.00997,4,0.141429,-2.81654e-06
12319,5901.92,-34.9883,4.394,1.808,-11.5284,-1.68206,11.8815,0.00021487,4.00997,4,0.14143,-2.81776e-06
12320,5901.89,-34.7903,4.394,1.808,-11.5284,-1.68208,11.8815,0.000214057,4.00997,4,0.141431,-2.81232e-06
12321,5901.86,-34.5922,4.394,1.808,-11.5284,-1.68209,11.8815,0.000213099,4.00997,4,0.141433,-2.80021e-06
12322,5901.83,-34.3942,4.394,1.808,-11.5284,-1.68211,11.8815,0.000212025,4.00997,4,0.141434,-2.78144e-06
12323,5901.81,-34.1962,4.394,1.808,-11.5284,-1.68212,11.8815,0.000210835,4.00997,4,0.141435,-2.756e-06
12324,5901.78,-33.9982,4.394,1.808,-11.5284,-1.68213,11.8815,0.000209469,4.00997,4,0.141436,-2.72389e-06
12325,5901.75,-33.8001,4.394,1.808,-11.5284,-1.68215,11.8815,0.000207988,4.00997,4,0.141437,-2.68511e-06
12326,5901.72,-33.6021,4.394,1.808,-11.5284,-1.68216,11.8815,0.000206392,4.00997,4,0.141439,-2.63967e-06
12327,5901.69,-33.4041,4.394,1.808,-11.5284,-1.68217,11.8815,0.000204623,4.00997,4,0.14144,-2.70678e-06
12328,5901.67,-33.2061,4.394,1.808,-11.5284,-1.68219,11.8815,0.000202712,4.00997,4,0.141441,-2.648e-06
12329,5901.64,-33.008,4.394,1.808,-11.5284,-1.6822,11.8815,0.000202728,4.00997,4,0.141442,-2.70177e-06
12330,5901.61,-32.81,4.394,1.808,-11.5284,-1.68221,11.8815,0.000200539,4.00997,4,0.141443,-2.62967e-06
12331,5901.58,-32.612,4.394,1.808,-11.5284,-1.68223,11.8815,0.000200328,4.00997,4,0.141444,-2.6701e-06
12332,5901.55,-32.414,4.394,1.808,-11.5283,-1.68224,11.8815,0.000197881,4.00997,4,0.141445,-2.70387e-06
12333,5901.53,-32.2159,4.394,1.808,-11.5283,-1.68225,11.8815,0.000197384,4.00997,4,0.141446,-2.61177e-06
12334,5901.5,-32.0179,4.394,1.808,-11.5283,-1.68227,11.8815,0.000196719,4.00997,4,0.141447,-2.6322e-06
12335,5901.47,-31.8199,4.394,1.808,-11.5283,-1.68228,11.8815,0.000193897,4.00997,4,0.141449,-2.64597e-06
12336,5901.44,-31.6219,4.394,1.808,-11.5283,-1.68229,11.8815,0.000192996,4.00997,4,0.14145,-2.65308e-06
12337,5901.41,-31.4238,4.394,1.808,-11.5283,-1.68231,11.8815,0.000191926,4.00997,4,0.141451,-2.53431e-06
12338,5901.39,-31.2258,4.394,1.808,-11.5283,-1.68232,11.8815,0.000190741,4.00997,4,0.141452,-2.52808e-06
12339,5901.36,-31.0278,4.394,1.808,-11.5283,-1.68233,11.8815,0.0001874,4.00997,4,0.141453,-2.51518e-06
12340,5901.33,-30.8298,4.394,1.808,-11.5283,-1.68234,11.8815,0.000185951,4.00997,4,0.141454,-2.61483e-06
12341,5901.3,-30.6317,4.394,1.808,-11.5283,-1.68236,11.8815,0.000184337,4.00997,4,0.141455,-2.5886e-06
12342,5901.27,-30.4337,4.394,1.808,-11.5283,-1.68237,11.8815,0.000184651,4.00997,4,0.141456,-2.55571e-06
12343,5901.24,-30.2357,4.394,1.808,-11.5283,-1.68238,11.8815,0.00018445,4.00997,4,0.141457,-2.51615e-06
12344,5901.22,-30.0377,4.394,1.808,-11.5283,-1.68239,11.8815,0.000182494,4.00997,4,0.141458,-2.46992e-06
12345,5901.19,-29.8396,4.394,1.808,-11.5283,-1.68241,11.8815,0.000180394,4.00997,4,0.141459,-2.53624e-06
12346,5901.16,-29.6416,4.394,1.808,-11.5282,-1.68242,11.8815,0.00017812,4.00997,4,0.14146,-2.47668e-06
12347,5901.13,-29.4436,4.394,1.808,-11.5282,-1.68243,11.8815,0.000177774,4.00997,4,0.141461,-2.52966e-06
12348,5901.1,-29.2456,4.394,1.808,-11.5282,-1.68244,11.8815,0.000176885,4.00997,4,0.141462,-2.45677e-06
12349,5901.08,-29.0475,4.394,1.808,-11.5282,-1.68245,11.8815,0.000176312,4.00997,4,0.141463,-2.49642e-06
12350,5901.05,-28.8495,4.394,1.808,-11.5282,-1.68247,11.8815,0.000173501,4.00997,4,0.141464,-2.41019e-06
12351,5901.02,-28.6515,4.394,1.808,-11.5282,-1.68248,11.8815,0.000172639,4.00997,4,0.141465,-2.43651e-06
12352,5900.99,-28.4535,4.394,1.808,-11.5282,-1.68249,11.8815,0.000169568,4.00997,4,0.141466,-2.45616e-06
12353,5900.96,-28.2554,4.394,1.808,-11.5282,-1.6825,11.8815,0.000170114,4.00997,4,0.141467,-2.46914e-06
12354,5900.94,-28.0574,4.394,1.808,-11.5282,-1.68251,11.8815,0.0001688,4.00997,4,0.141468,-2.47546e-06
12355,5900.91,-27.8594,4.394,1.808,-11.5282,-1.68252,11.8815,0.000167399,4.00997,4,0.141469,-2.47511e-06
12356,5900.88,-27.6614,4.394,1.808,-11.5282,-1.68253,11.8815,0.000167519,4.00997,4,0.14147,-2.34888e-06
12357,5900.85,-27.4633,4.394,1.808,-11.5282,-1.68255,11.8815,0.000165857,4.00997,4,0.141471,-2.3352e-06
12358,5900.82,-27.2653,4.394,1.808,-11.5282,-1.68256,11.8815,0.000162008,4.00997,4,0.141472,-2.43406e-06
12359,5900.8,-27.0673,4.394,1.808,-11.5282,-1.68257,11.8815,0.000161746,4.00997,4,0.141473,-2.40705e-06
12360,5900.77,-26.8693,4.394,1.808,-11.5282,-1.68258,11.8815,0.000161665,4.00997,4,0.141474,-2.37336e-06
12361,5900.74,-26.6712,4.394,1.808,-11.5282,-1.68259,11.8815,0.000159432,4.00997,4,0.141475,-2.33302e-06
12362,5900.71,-26.4732,4.394,1.808,-11.5281,-1.6826,11.8814,0.000158802,4.00997,4,0.141476,-2.286e-06
12363,5900.68,-26.2752,4.394,1.808,-11.5281,-1.68261,11.8814,0.000156304,4.00997,4,0.141477,-2.35153e-06
12364,5900.66,-26.0772,4.394,1.808,-11.5281,-1.68262,11.8814,0.000153691,4.00997,4,0.141478,-2.29118e-06
12365,5900.63,-25.8792,4.394,1.808,-11.5281,-1.68263,11.8814,0.000154613,4.00997,4,0.141478,-2.34338e-06
12366,5900.6,-25.6811,4.394,1.808,-11.5281,-1.68264,11.8814,0.00015172,4.00997,4,0.141479,-2.2697e-06
12367,5900.57,-25.4831,4.394,1.808,-11.5281,-1.68265,11.8814,0.000152414,4.00997,4,0.14148,-2.30856e-06
12368,5900.54,-25.2851,4.394,1.808,-11.5281,-1.68266,11.8814,0.000149263,4.00998,4,0.141481,-2.34076e-06
12369,5900.52,-25.0871,4.394,1.808,-11.5281,-1.68267,11.8814,0.000149699,4.00998,4,0.141482,-2.24708e-06
12370,5900.49,-24.889,4.394,1.808,-11.5281,-1.68268,11.8814,0.000148301,4.00998,4,0.141483,-2.26594e-06
12371,5900.46,-24.691,4.394,1.808,-11.5281,-1.68269,11.8814,0.000146441,4.00998,4,0.141484,-2.27813e-06
12372,5900.43,-24.493,4.394,1.808,-11.5281,-1.6827,11.8814,0.000144807,4.00998,4,0.141484,-2.28366e-06
12373,5900.4,-24.295,4.394,1.808,-11.5281,-1.68271,11.8814,0.000143004,4.00998,4,0.141485,-2.28253e-06
12374,5900.38,-24.0969,4.394,1.808,-11.5281,-1.68272,11.8814,0.00014275,4.00998,4,0.141486,-2.15552e-06
12375,5900.35,-23.8989,4.394,1.808,-11.5281,-1.68273,11.8814,0.000142381,4.00998,4,0.141487,-2.14105e-06
12376,5900.32,-23.7009,4.394,1.808,-11.5281,-1.68274,11.8814,0.000138161,4.00998,4,0.141488,-2.23912e-06
12377,5900.29,-23.5029,4.394,1.808,-11.5281,-1.68275,11.8814,0.000137528,4.00998,4,0.141489,-2.21132e-06
12378,5900.26,-23.3048,4.394,1.808,-11.5281,-1.68276,11.8814,0.000137076,4.00998,4,0.141489,-2.17685e-06
12379,5900.24,-23.1068,4.394,1.808,-11.528,-1.68277,11.8814,0.000136138,4.00998,4,0.14149,-2.13571e-06
12380,5900.21,-22.9088,4.394,1.808,-11.528,-1.68278,11.8814,0.000133444,4.00998,4,0.141491,-2.20712e-06
12381,5900.18,-22.7108,4.394,1.808,-11.528,-1.68279,11.8814,0.000132241,4.00998,4,0.141492,-2.15265e-06
12382,5900.15,-22.5127,4.394,1.808,-11.528,-1.6828,11.8814,0.000132966,4.00998,4,0.141493,-2.09151e-06
12383,5900.12,-22.3147,4.394,1.808,-11.528,-1.68281,11.8814,0.000129817,4.00998,4,0.141493,-2.14292e-06
12384,5900.1,-22.1167,4.394,1.808,-11.528,-1.68282,11.8814,0.00012827,4.00998,4,0.141494,-2.06845e-06
12385,5900.07,-21.9187,4.394,1.808,-11.528,-1.68283,11.8814,0.000126898,4.00998,4,0.141495,-2.10653e-06
12386,5900.04,-21.7207,4.394,1.808,-11.528,-1.68284,11.8814,0.000125041,4.00998,4,0.141496,-2.13794e-06
12387,5900.01,-21.5226,4.394,1.808,-11.528,-1.68284,11.8814,0.000125106,4.00998,4,0.141496,-2.04347e-06
12388,5899.98,-21.3246,4.394,1.808,-11.528,-1.68285,11.8814,0.000123311,4.00998,4,0.141497,-2.06154e-06
12389,5899.95,-21.1266,4.394,1.808,-11.528,-1.68286,11.8814,0.000121081,4.00998,4,0.141498,-2.07295e-06
12390,5899.93,-20.9286,4.394,1.808,-11.528,-1.68287,11.8814,0.000120745,4.00998,4,0.141499,-2.07769e-06
12391,5899.9,-20.7305,4.394,1.808,-11.528,-1.68288,11.8814,0.000120243,4.00998,4,0.141499,-2.07577e-06
12392,5899.87,-20.5325,4.394,1.808,-11.528,-1.68289,11.8814,0.000117962,4.00998,4,0.1415,-2.06718e-06
12393,5899.84,-20.3345,4.394,1.808,-11.528,-1.6829,11.8814,0.000117229,4.00998,4,0.141501,-2.05192e-06
12394,5899.81,-20.1365,4.394,1.808,-11.528,-1.6829,11.8814,0.000116351,4.00998,4,0.141501,-2.03e-06
12395,5899.79,-19.9384,4.394,1.808,-11.528,-1.68291,11.8814,0.000113663,4.00998,4,0.141502,-2.0014e-06
12396,5899.76,-19.7404,4.394,1.808,-11.528,-1.68292,11.8814,0.000112523,4.00998,4,0.141503,-1.96615e-06
12397,5899.73,-19.5424,4.394,1.808,-11.528,-1.68293,11.8814,0.00011124,4.00998,4,0.141504,-1.92422e-06
12398,5899.7,-19.3444,4.394,1.808,-11.528,-1.68294,11.8814,0.000109813,4.00998,4,0.141504,-1.99484e-06
12399,5899.67,-19.1463,4.394,1.808,-11.528,-1.68294,11.8814,0.000108244,4.00998,4,0.141505,-1.93959e-06
12400,5899.65,-18.9483,4.394,1.808,-11.5279,-1.68295,11.8814,0.00010691,4.00998,4,0.141506,-1.99687e-06
12401,5899.62,-18.7503,4.394,1.808,-11.5279,-1.68296,11.8814,0.000105089,4.00998,4,0.141506,-1.92828e-06
12402,5899.59,-18.5523,4.394,1.808,-11.5279,-1.68297,11.8814,0.00010519,4.00998,4,0.141507,-1.97223e-06
12403,5899.56,-18.3543,4.394,1.808,-11.5279,-1.68298,11.8814,0.000103082,4.00998,4,0.141508,-1.89031e-06
12404,5899.53,-18.1562,4.394,1.808,-11.5279,-1.68298,11.8814,0.000102925,4.00998,4,0.141508,-1.92093e-06
12405,5899.51,-17.9582,4.394,1.808,-11.5279,-1.68299,11.8814,0.000100558,4.00998,4,0.141509,-1.94488e-06
12406,5899.48,-17.7602,4.394,1.808,-11.5279,-1.683,11.8814,0.000100114,4.00998,4,0.141509,-1.84296e-06
12407,5899.45,-17.5622,4.394,1.808,-11.5279,-1.683,11.8814,9.78654e-05,4.00998,4,0.14151,-1.85358e-06
12408,5899.42,-17.3641,4.394,1.808,-11.5279,-1.68301,11.8814,9.51242e-05,4.00998,4,0.141511,-1.85754e-06
12409,5899.39,-17.1661,4.394,1.808,-11.5279,-1.68302,11.8814,9.42761e-05,4.00998,4,0.141511,-1.85482e-06
12410,5899.37,-16.9681,4.394,1.808,-11.5279,-1.68303,11.8814,9.32621e-05,4.00998,4,0.141512,-1.84544e-06
12411,5899.34,-16.7701,4.394,1.808,-11.5279,-1.68303,11.8814,9.21348e-05,4.00998,4,0.141512,-1.8294e-06
12412,5899.31,-16.572,4.394,1.808,-11.5279,-1.68304,11.8814,9.08938e-05,4.00998,4,0.141513,-1.80668e-06
12413,5899.28,-16.374,4.394,1.808,-11.5279,-1.68305,11.8814,8.95093e-05,4.00998,4,0.141514,-1.89651e-06
12414,5899.25,-16.176,4.394,1.808,-11.5279,-1.68305,11.8814,8.79819e-05,4.00998,4,0.141514,-1.86047e-06
12415,5899.23,-15.978,4.394,1.808,-11.5279,-1.68306,11.8814,8.83814e-05,4.00998,4,0.141515,-1.81776e-06
12416,5899.2,-15.78,4.394,1.808,-11.5279,-1.68307,11.8814,8.65992e-05,4.00998,4,0.141515,-1.76838e-06
12417,5899.17,-15.5819,4.394,1.808,-11.5279,-1.68307,11.8814,8.4724e-05,4.00998,4,0.141516,-1.83154e-06
12418,5899.14,-15.3839,4.394,1.808,-11.5279,-1.68308,11.8814,8.26746e-05,4.00998,4,0.141516,-1.76883e-06
12419,5899.11,-15.1859,4.394,1.808,-11.5279,-1.68309,11.8814,8.25224e-05,4.00998,4,0.141517,-1.81866e-06
12420,5899.09,-14.9879,4.394,1.808,-11.5279,-1.68309,11.8814,8.01897e-05,4.00998,4,0.141517,-1.74261e-06
12421,5899.06,-14.7898,4.394,1.808,-11.5279,-1.6831,11.8814,7.98062e-05,4.00999,4,0.141518,-1.77911e-06
12422,5899.03,-14.5918,4.394,1.808,-11.5279,-1.6831,11.8814,7.71827e-05,4.00999,4,0.141519,-1.68973e-06
12423,5899,-14.3938,4.394,1.808,-11.5279,-1.68311,11.8814,7.65382e-05,4.00999,4,0.141519,-1.7129e-06
12424,5898.97,-14.1958,4.394,1.808,-11.5279,-1.68312,11.8814,7.53204e-05,4.00999,4,0.141519,-1.7294e-06
12425,5898.95,-13.9977,4.394,1.808,-11.5279,-1.68312,11.8814,7.43906e-05,4.00999,4,0.14152,-1.73923e-06
12426,5898.92,-13.7997,4.394,1.808,-11.5278,-1.68313,11.8814,7.3264e-05,4.00999,4,0.14152,-1.74239e-06
12427,5898.89,-13.6017,4.394,1.808,-11.5278,-1.68313,11.8814,7.20513e-05,4.00999,4,0.141521,-1.61968e-06
12428,5898.86,-13.4037,4.394,1.808,-11.5278,-1.68314,11.8814,7.07219e-05,4.00999,4,0.141522,-1.60951e-06
12429,5898.83,-13.2057,4.394,1.808,-11.5278,-1.68314,11.8814,6.72057e-05,4.00999,4,0.141522,-1.71189e-06
12430,5898.8,-13.0076,4.394,1.808,-11.5278,-1.68315,11.8814,6.55825e-05,4.00999,4,0.141522,-1.68839e-06
12431,5898.78,-12.8096,4.394,1.808,-11.5278,-1.68316,11.8814,6.75004e-05,4.00999,4,0.141523,-1.65822e-06
12432,5898.75,-12.6116,4.394,1.808,-11.5278,-1.68316,11.8814,6.56035e-05,4.00999,4,0.141523,-1.62138e-06
12433,5898.72,-12.4136,4.394,1.808,-11.5278,-1.68317,11.8814,6.36136e-05,4.00999,4,0.141524,-1.57788e-06
12434,5898.69,-12.2155,4.394,1.808,-11.5278,-1.68317,11.8814,6.14785e-05,4.00999,4,0.141524,-1.64692e-06
12435,5898.66,-12.0175,4.394,1.808,-11.5278,-1.68318,11.8814,5.917e-05,4.00999,4,0.141525,-1.59009e-06
12436,5898.64,-11.8195,4.394,1.808,-11.5278,-1.68318,11.8814,6.04546e-05,4.00999,4,0.141525,-1.6458e-06
12437,5898.61,-11.6215,4.394,1.808,-11.5278,-1.68319,11.8814,5.78662e-05,4.00999,4,0.141525,-1.57563e-06
12438,5898.58,-11.4234,4.394,1.808,-11.5278,-1.68319,11.8814,5.72565e-05,4.00999,4,0.141526,-1.618e-06
12439,5898.55,-11.2254,4.394,1.808,-11.5278,-1.6832,11.8814,5.44064e-05,4.00999,4,0.141526,-1.5345e-06
12440,5898.52,-11.0274,4.394,1.808,-11.5278,-1.6832,11.8814,5.51711e-05,4.00999,4,0.141527,-1.56355e-06
12441,5898.5,-10.8294,4.394,1.808,-11.5278,-1.6832,11.8814,5.20621e-05,4.00999,4,0.141527,-1.58592e-06
12442,5898.47,-10.6314,4.394,1.808,-11.5278,-1.68321,11.8814,5.09032e-05,4.00999,4,0.141527,-1.48242e-06
12443,5898.44,-10.4333,4.394,1.808,-11.5278,-1.68321,11.8814,5.12117e-05,4.00999,4,0.141528,-1.49146e-06
12444,5898.41,-10.2353,4.394,1.808,-11.5278,-1.68322,11.8814,4.77291e-05,4.00999,4,0.141528,-1.49384e-06
12445,5898.38,-10.0373,4.394,1.808,-11.5278,-1.68322,11.8814,4.61681e-05,4.00999,4,0.141529,-1.48955e-06
12446,5898.36,-9.83927,4.394,1.808,-11.5278,-1.68323,11.8814,4.60766e-05,4.00999,4,0.141529,-1.47859e-06
12447,5898.33,-9.64124,4.394,1.808,-11.5278,-1.68323,11.8814,4.42077e-05,4.00999,4,0.141529,-1.46097e-06
12448,5898.3,-9.44322,4.394,1.808,-11.5278,-1.68323,11.8814,4.389e-05,4.00999,4,0.14153,-1.43667e-06
12449,5898.27,-9.2452,4.394,1.808,-11.5278,-1.68324,11.8814,4.17651e-05,4.00999,4,0.14153,-1.40572e-06
12450,5898.24,-9.04718,4.394,1.808,-11.5278,-1.68324,11.8814,3.94963e-05,4.00999,4,0.14153,-1.4873e-06
12451,5898.22,-8.84915,4.394,1.808,-11.5278,-1.68325,11.8814,3.87797e-05,4.00999,4,0.141531,-1.44301e-06
12452,5898.19,-8.65113,4.394,1.808,-11.5278,-1.68325,11.8814,3.82982e-05,4.00999,4,0.141531,-1.39205e-06
12453,5898.16,-8.45311,4.394,1.808,-11.5278,-1.68325,11.8814,3.73014e-05,4.00999,4,0.141531,-1.45364e-06
12454,5898.13,-8.25509,4.394,1.808,-11.5278,-1.68326,11.8814,3.45497e-05,4.00999,4,0.141532,-1.38935e-06
12455,5898.1,-8.05706,4.394,1.808,-11.5278,-1.68326,11.8814,3.5302e-05,4.00999,4,0.141532,-1.4376e-06
12456,5898.08,-7.85904,4.394,1.808,-11.5278,-1.68326,11.8814,3.22396e-05,4.00999,4,0.141532,-1.35998e-06
12457,5898.05,-7.66102,4.394,1.808,-11.5278,-1.68327,11.8814,3.11266e-05,4.00999,4,0.141532,-1.3949e-06
12458,5898.02,-7.46299,4.394,1.808,-11.5278,-1.68327,11.8814,2.94685e-05,4.00999,4,0.141533,-1.42315e-06
12459,5897.99,-7.26497,4.394,1.808,-11.5278,-1.68327,11.8814,2.80677e-05,4.00999,4,0.141533,-1.32553e-06
12460,5897.96,-7.06695,4.394,1.808,-11.5278,-1.68328,11.8814,2.81631e-05,4.00999,4,0.141533,-1.34045e-06
12461,5897.94,-6.86893,4.394,1.808,-11.5278,-1.68328,11.8814,2.61321e-05,4.00999,4,0.141533,-1.3487e-06
12462,5897.91,-6.6709,4.394,1.808,-11.5278,-1.68328,11.8814,2.4329e-05,4.00999,4,0.141534,-1.35028e-06
12463,5897.88,-6.47288,4.394,1.808,-11.5278,-1.68328,11.8814,2.40231e-05,4.00999,4,0.141534,-1.3452e-06
12464,5897.85,-6.27486,4.394,1.808,-11.5278,-1.68329,11.8814,2.19378e-05,4.00999,4,0.141534,-1.33346e-06
12465,5897.82,-6.07684,4.394,1.808,-11.5278,-1.68329,11.8814,2.14014e-05,4.00999,4,0.141534,-1.31504e-06
12466,5897.79,-5.87881,4.394,1.808,-11.5278,-1.68329,11.8814,1.90553e-05,4.00999,4,0.141535,-1.28996e-06
12467,5897.77,-5.68079,4.394,1.808,-11.5278,-1.68329,11.8814,1.82578e-05,4.00999,4,0.141535,-1.25821e-06
12468,5897.74,-5.48277,4.394,1.808,-11.5278,-1.6833,11.8814,1.73167e-05,4.00999,4,0.141535,-1.2198e-06
12469,5897.71,-5.28475,4.394,1.808,-11.5278,-1.6833,11.8814,1.45671e-05,4.00999,4,0.141535,-1.29393e-06
12470,5897.68,-5.08672,4.394,1.808,-11.5278,-1.68325,11.8814,-0.000439227,4.01,4,0.141533,-3.50716e-06
12471,5897.65,-4.8887,4.394,1.808,-11.5278,-1.68322,11.8814,-0.000438548,4.01,4,0.141531,-5.83293e-06
12472,5897.63,-4.69068,4.394,1.808,-11.5278,-1.6832,11.8814,-0.00040034,4.01,4,0.141529,-7.79441e-06
12473,5897.6,-4.49266,4.394,1.808,-11.5278,-1.68319,11.8814,-0.000357216,4.01,4,0.141528,-9.63001e-06
12474,5897.57,-4.29463,4.394,1.808,-11.5278,-1.68317,11.8814,-0.000319771,4.01,4,0.141526,-1.13397e-05
12475,5897.54,-4.09661,4.394,1.808,-11.5278,-1.68316,11.8814,-0.000284558,4.01001,4,0.141525,-1.26852e-05
12476,5897.51,-3.89859,4.394,1.808,-11.5278,-1.68315,11.8814,-0.000248486,4.01001,4,0.141524,-1.40239e-05
12477,5897.49,-3.70056,4.394,1.808,-11.5278,-1.68314,11.8814,-0.000219063,4.01001,4,0.141523,-1.51176e-05
12478,5897.46,-3.50254,4.394,1.808,-11.5278,-1.68313,11.8814,-0.000190266,4.01002,4,0.141522,-1.60854e-05
12479,5897.43,-3.30452,4.394,1.808,-11.5278,-1.68312,11.8814,-0.000163061,4.01002,4,0.141521,-1.69273e-05
12480,5897.4,-3.1065,4.394,1.808,-11.5279,-1.68312,11.8814,-0.000138735,4.01002,4,0.141521,-1.75242e-05
12481,5897.37,-2.90847,4.394,1.808,-11.5279,-1.68311,11.8814,-0.000115805,4.01003,4,0.14152,-1.81144e-05
12482,5897.35,-2.71045,4.394,1.808,-11.5279,-1.68311,11.8814,-9.63487e-05,4.01003,4,0.14152,-1.85787e-05
12483,5897.32,-2.51243,4.394,1.808,-11.5279,-1.68311,11.8814,-7.80694e-05,4.01003,4,0.14152,-1.89171e-05
12484,5897.29,-2.3144,4.394,1.808,-11.5279,-1.68311,11.8814,-5.97804e-05,4.01004,4,0.141519,-1.92488e-05
12485,5897.26,-2.11638,4.394,1.808,-11.5279,-1.68311,11.8814,-4.48364e-05,4.01004,4,0.141519,-1.94547e-05
12486,5897.23,-1.91836,4.394,1.808,-11.5279,-1.68311,11.8814,-2.95779e-05,4.01005,4,0.141519,-1.95347e-05
12487,5897.21,-1.72033,4.394,1.808,-11.5279,-1.68311,11.8814,-1.61716e-05,4.01005,4,0.141519,-1.94889e-05
12488,5897.18,-1.52231,4.394,1.808,-11.5279,-1.68311,11.8814,-4.60248e-06,4.01005,4,0.141519,-1.95555e-05
12489,5897.15,-1.32429,4.394,1.808,-11.5279,-1.68311,11.8814,5.00876e-06,4.01006,4,0.14152,-1.93771e-05
12490,5897.12,-1.12627,4.394,1.808,-11.5279,-1.68312,11.8814,1.67159e-05,4.01006,4,0.14152,-1.93112e-05
12491,5897.09,-0.928242,4.394,1.808,-11.5279,-1.68312,11.8814,2.26832e-05,4.01007,4,0.14152,-1.90003e-05
12492,5897.07,-0.730219,4.394,1.808,-11.5279,-1.68312,11.8814,3.23814e-05,4.01007,4,0.14152,-1.88019e-05
12493,5897.04,-0.532197,4.394,1.808,-11.5278,-1.68313,11.8814,3.62354e-05,4.01007,4,0.141521,-1.84776e-05
12494,5897.01,-0.334174,4.394,1.808,-11.5278,-1.68313,11.8814,4.37522e-05,4.01008,4,0.141521,-1.82658e-05
12495,5896.98,-0.136151,4.394,1.808,-11.5278,-1.68314,11.8814,4.73741e-05,4.01008,4,0.141521,-1.79282e-05
12496,5896.95,0.0618722,4.394,1.808,-11.5278,-1.68314,11.8814,5.46338e-05,4.01008,4,0.141522,-1.74647e-05
12497,5896.93,0.259895,4.394,1.808,-11.5278,-1.68315,11.8814,5.79689e-05,4.01009,4,0.141522,-1.71138e-05
12498,5896.9,0.457918,4.394,1.808,-11.5278,-1.68315,11.8814,5.91663e-05,4.00993,4,0.141523,-1.66378e-05
12499,5896.87,0.655941,4.394,1.808,-11.5278,-1.68316,11.8814,6.21572e-05,4.00993,4,0.141523,-1.61609e-05
12500,5896.84,0.853964,4.394,1.808,-11.5278,-1.68316,11.8814,6.45259e-05,4.00994,4,0.141523,-1.58033e-05
12501,5896.81,1.05199,4.394,1.808,-11.5278,-1.68317,11.8814,6.503e-05,4.00994,4,0.141524,-1.53265e-05
12502,5896.79,1.25001,4.394,1.808,-11.5278,-1.68317,11.8814,6.73164e-05,4.00994,4,0.141524,-1.48496e-05
12503,5896.76,1.44803,4.394,1.808,-11.5278,-1.68318,11.8814,6.73327e-05,4.00995,4,0.141525,-1.43728e-05
12504,5896.73,1.64606,4.394,1.808,-11.5278,-1.68318,11.8814,6.71065e-05,4.00995,4,0.141525,-1.38959e-05
12505,5896.7,1.84408,4.394,1.808,-11.5278,-1.68319,11.8814,6.65845e-05,4.00995,4,0.141526,-1.34191e-05
12506,5896.67,2.0421,4.394,1.808,-11.5278,-1.6832,11.8814,6.7492e-05,4.00995,4,0.141526,-1.30615e-05
12507,5896.64,2.24012,4.394,1.808,-11.5278,-1.6832,11.8814,6.64426e-05,4.00996,4,0.141527,-1.25846e-05
12508,5896.62,2.43815,4.394,1.808,-11.5278,-1.68321,11.8814,6.71713e-05,4.00996,4,0.141527,-1.21078e-05
12509,5896.59,2.63617,4.394,1.808,-11.5278,-1.68321,11.8814,6.55708e-05,4.00996,4,0.141528,-1.1631e-05
12510,5896.56,2.83419,4.394,1.808,-11.5278,-1.68322,11.8814,6.37324e-05,4.00996,4,0.141528,-1.11541e-05
12511,5896.53,3.03221,4.394,1.808,-11.5278,-1.68322,11.8814,6.32729e-05,4.00996,4,0.141528,-1.07965e-05
12512,5896.5,3.23024,4.394,1.808,-11.5278,-1.68323,11.8814,6.08688e-05,4.00997,4,0.141529,-1.03197e-05
12513,5896.48,3.42826,4.394,1.808,-11.5278,-1.68323,11.8814,6.0229e-05,4.00997,4,0.141529,-9.84283e-06
12514,5896.45,3.62628,4.394,1.808,-11.5278,-1.68324,11.8814,5.72794e-05,4.00997,4,0.14153,-9.4852e-06
12515,5896.42,3.82431,4.394,1.808,-11.5278,-1.68324,11.8814,5.57808e-05,4.00997,4,0.14153,-9.00837e-06
12516,5896.39,4.02233,4.394,1.808,-11.5278,-1.68325,11.8814,5.43402e-05,4.00997,4,0.141531,-8.65074e-06
